timestamp,longitude,latitude,t,class,HDOP,z,VDOP,track
2024-01-09T04:00:56.000000Z,-47.944202,-22.250056,1704772856,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-09T09:00:35.000000Z,-47.918378,-22.249047,1704790835,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-09T14:00:37.000000Z,-47.91841,-22.249208,1704808837,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-09T19:01:07.000000Z,-47.917401,-22.249015,1704826867,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-10T00:00:59.000000Z,-47.921618,-22.257255,1704844859,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-10T05:01:36.000000Z,-47.926643,-22.259564,1704862896,QFP [HDOP] [vertical],0.9,766,0.9,704870A
2024-01-10T10:01:44.000000Z,-47.920062,-22.248575,1704880904,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-10T15:01:17.000000Z,-47.920405,-22.248918,1704898877,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-10T20:01:17.000000Z,-47.920395,-22.248961,1704916877,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-11T01:01:55.000000Z,-47.920513,-22.252974,1704934915,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-11T06:01:02.000000Z,-47.913303,-22.250088,1704952862,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-11T11:00:38.000000Z,-47.91458,-22.246354,1704970838,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-11T16:00:37.000000Z,-47.911447,-22.248157,1704988837,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-11T21:01:29.000000Z,-47.911457,-22.248124,1705006889,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-12T02:01:44.000000Z,-47.918807,-22.248768,1705024904,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-12T07:00:42.000000Z,-47.905463,-22.248103,1705042842,QFP [HDOP] [vertical],4.1,729,4.1,704870A
2024-01-12T12:02:07.000000Z,-47.899867,-22.248845,1705060927,QFP [HDOP] [vertical],0.8,747,0.8,704870A
2024-01-12T17:00:52.000000Z,-47.899098,-22.244058,1705078852,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-12T22:01:16.000000Z,-47.899119,-22.244069,1705096876,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-13T03:01:36.000000Z,-47.877254,-22.24799,1705114896,QFP [HDOP] [vertical],0.9,755,0.9,704870A
2024-01-13T08:01:19.000000Z,-47.87205,-22.245346,1705132879,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-13T13:01:57.000000Z,-47.872072,-22.245335,1705150917,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-13T18:00:50.000000Z,-47.872072,-22.245356,1705168850,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-13T23:00:41.000000Z,-47.877533,-22.248253,1705186841,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-14T04:01:19.000000Z,-47.854994,-22.241097,1705204879,QFP [HDOP] [vertical],1.3,759,1.3,704870A
2024-01-14T09:01:01.000000Z,-47.866986,-22.220895,1705222861,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-14T14:01:26.000000Z,-47.857684,-22.228855,1705240886,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-14T19:01:13.000000Z,-47.859798,-22.22553,1705258873,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-15T00:01:12.000000Z,-47.867952,-22.212494,1705276872,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-15T05:01:20.000000Z,-47.861654,-22.204158,1705294880,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-15T10:00:38.000000Z,-47.869744,-22.232385,1705312838,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-15T15:02:06.000000Z,-47.872115,-22.231645,1705330926,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-15T20:00:54.000000Z,-47.869722,-22.232428,1705348854,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-16T01:01:07.000000Z,-47.862835,-22.214763,1705366867,QFP [HDOP] [vertical],0.8,781,0.8,704870A
2024-01-16T06:00:55.000000Z,-47.858618,-22.227193,1705384855,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-16T11:00:37.000000Z,-47.856837,-22.23054,1705402837,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-16T16:02:06.000000Z,-47.857696,-22.228845,1705420926,QFP [HDOP] [vertical],0.9,737,0.9,704870A
2024-01-17T02:00:58.000000Z,-47.867415,-22.210388,1705456858,QFP [HDOP] [vertical],0.9,738,0.9,704870A
2024-01-17T07:01:49.000000Z,-47.866504,-22.21361,1705474909,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-17T12:01:34.000000Z,-47.854527,-22.229069,1705492894,QFP [HDOP] [vertical],1.3,1032,1.3,704870A
2024-01-17T17:01:30.000000Z,-47.856064,-22.230808,1705510890,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-17T22:01:07.000000Z,-47.859959,-22.229671,1705528867,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-18T03:01:02.000000Z,-47.865903,-22.21288,1705546862,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-18T08:01:36.000000Z,-47.869454,-22.232535,1705564896,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-18T13:00:37.000000Z,-47.869604,-22.232696,1705582837,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-18T18:00:34.000000Z,-47.871085,-22.233859,1705600834,QFP [HDOP] [vertical],1.7,884,1.7,704870A
2024-01-18T23:01:02.000000Z,-47.872769,-22.236441,1705618862,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-19T04:01:13.000000Z,-47.891942,-22.223405,1705636873,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-19T09:01:36.000000Z,-47.89516,-22.232203,1705654896,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-19T14:02:06.000000Z,-47.888187,-22.229182,1705672926,QFP [HDOP] [vertical],1.2,738,1.2,704870A
2024-01-19T19:00:38.000000Z,-47.88824,-22.229285,1705690838,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-20T00:01:06.000000Z,-47.869765,-22.229671,1705708866,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-20T05:01:29.000000Z,-47.876213,-22.209576,1705726889,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-20T10:01:01.000000Z,-47.858199,-22.227847,1705744861,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-20T15:01:22.000000Z,-47.858242,-22.227965,1705762882,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-20T20:00:55.000000Z,-47.858232,-22.227965,1705780855,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-21T01:01:07.000000Z,-47.868242,-22.210971,1705798867,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-21T06:01:27.000000Z,-47.869193,-22.213022,1705816887,QFP [HDOP] [vertical],0.9,734,0.9,704870A
2024-01-21T11:00:37.000000Z,-47.860678,-22.230079,1705834837,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-21T16:02:05.000000Z,-47.858112,-22.228055,1705852925,QFP [HDOP] [vertical],4.1,737,4.1,704870A
2024-01-21T21:00:36.000000Z,-47.85821,-22.228094,1705870836,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-22T02:01:54.000000Z,-47.855103,-22.202338,1705888914,QFP [HDOP] [vertical],1.1,778,1.1,704870A
2024-01-22T07:01:49.000000Z,-47.871335,-22.207626,1705906909,QFP [HDOP] [vertical],0.8,739,0.8,704870A
2024-01-22T12:00:35.000000Z,-47.85673,-22.230411,1705924835,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-22T17:00:35.000000Z,-47.856762,-22.230411,1705942835,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-22T22:00:58.000000Z,-47.856601,-22.230497,1705960858,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-23T03:00:59.000000Z,-47.86719,-22.225047,1705978859,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-23T08:01:36.000000Z,-47.884153,-22.234413,1705996896,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-23T13:00:37.000000Z,-47.883659,-22.234563,1706014837,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-23T18:01:03.000000Z,-47.886245,-22.235228,1706032863,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-23T23:01:45.000000Z,-47.902059,-22.236698,1706050905,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-24T04:01:25.000000Z,-47.912605,-22.250571,1706068885,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-24T09:02:06.000000Z,-47.917808,-22.247265,1706086926,QFP [HDOP] [vertical],1,732,1,704870A
2024-01-24T14:01:39.000000Z,-47.916489,-22.248961,1706104899,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-24T19:01:01.000000Z,-47.917948,-22.24953,1706122861,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-25T00:01:19.000000Z,-47.913914,-22.246526,1706140879,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-25T05:01:08.000000Z,-47.910921,-22.242535,1706158868,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-25T10:01:12.000000Z,-47.914075,-22.246719,1706176872,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-25T15:02:01.000000Z,-47.917916,-22.249466,1706194921,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-25T20:00:57.000000Z,-47.917927,-22.249498,1706212857,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-26T01:00:38.000000Z,-47.918882,-22.247352,1706230838,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-26T06:02:05.000000Z,-47.914137,-22.238584,1706248925,QFP [HDOP] [vertical],0.8,749,0.8,704870A
2024-01-26T11:01:25.000000Z,-47.883359,-22.222987,1706266885,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-26T16:01:01.000000Z,-47.883369,-22.223019,1706284861,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-26T21:01:01.000000Z,-47.884442,-22.224424,1706302861,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-27T02:01:38.000000Z,-47.86689,-22.21081,1706320898,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-27T07:01:08.000000Z,-47.87396,-22.212022,1706338868,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-27T12:00:38.000000Z,-47.856783,-22.230422,1706356838,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-27T17:01:01.000000Z,-47.860656,-22.230207,1706374861,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-27T22:00:38.000000Z,-47.861858,-22.230121,1706392838,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-28T03:01:30.000000Z,-47.867169,-22.210423,1706410890,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-28T08:02:05.000000Z,-47.861508,-22.203267,1706428925,QFP [HDOP] [vertical],0.8,763,0.8,704870A
2024-01-28T13:01:27.000000Z,-47.861858,-22.2036,1706446887,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-28T18:01:27.000000Z,-47.862577,-22.203278,1706464887,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-28T23:01:08.000000Z,-47.871525,-22.201497,1706482868,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-29T04:01:41.000000Z,-47.868006,-22.211507,1706500901,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-29T09:00:52.000000Z,-47.856826,-22.230561,1706518852,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-29T14:01:08.000000Z,-47.856815,-22.230411,1706536868,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-29T19:00:37.000000Z,-47.856783,-22.230422,1706554837,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-30T00:01:37.000000Z,-47.868446,-22.210649,1706572897,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-30T05:01:25.000000Z,-47.871267,-22.229092,1706590885,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-30T10:01:00.000000Z,-47.888702,-22.222525,1706608860,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-30T15:00:37.000000Z,-47.883026,-22.223588,1706626837,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-30T20:00:51.000000Z,-47.88308,-22.223588,1706644851,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-31T01:01:01.000000Z,-47.910621,-22.241569,1706662861,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-31T06:00:40.000000Z,-47.916822,-22.237256,1706680840,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-31T11:00:37.000000Z,-47.91797,-22.249487,1706698837,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-31T16:00:50.000000Z,-47.917873,-22.249348,1706716850,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-01-31T21:01:24.000000Z,-47.917508,-22.2488,1706734884,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-01T02:00:54.000000Z,-47.94094,-22.247813,1706752854,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-01T07:01:54.000000Z,-47.903143,-22.2298,1706770914,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-01T12:01:00.000000Z,-47.884228,-22.234424,1706788860,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-01T17:01:03.000000Z,-47.884185,-22.234402,1706806863,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-01T22:01:01.000000Z,-47.884313,-22.234617,1706824861,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-02T03:01:43.000000Z,-47.863287,-22.214208,1706842903,QFP [HDOP] [vertical],1.1,725,1.1,704870A
2024-02-02T08:01:42.000000Z,-47.852921,-22.231969,1706860902,QFP [HDOP] [vertical],1,762,1,704870A
2024-02-02T13:00:39.000000Z,-47.858135,-22.227976,1706878839,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-02T18:01:48.000000Z,-47.858135,-22.227997,1706896908,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-02T23:01:26.000000Z,-47.868649,-22.212312,1706914886,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-03T04:01:03.000000Z,-47.868177,-22.215648,1706932863,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-03T09:01:24.000000Z,-47.860935,-22.201958,1706950884,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-03T14:00:55.000000Z,-47.862512,-22.203482,1706968855,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-03T19:00:51.000000Z,-47.862609,-22.203879,1706986851,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-04T00:01:06.000000Z,-47.874582,-22.210005,1707004866,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-04T05:01:00.000000Z,-47.864004,-22.22024,1707022860,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-04T10:00:45.000000Z,-47.856697,-22.230476,1707040845,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-04T15:00:51.000000Z,-47.856773,-22.230422,1707058851,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-04T20:02:07.000000Z,-47.852157,-22.231589,1707076927,QFP [HDOP] [vertical],25.5,5,25.5,704870A
2024-02-05T01:00:37.000000Z,-47.868263,-22.211142,1707094837,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-05T06:01:02.000000Z,-47.892821,-22.221935,1707112862,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-05T11:00:38.000000Z,-47.884238,-22.234392,1707130838,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-05T16:01:07.000000Z,-47.883841,-22.234949,1707148867,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-05T21:00:56.000000Z,-47.884142,-22.234885,1707166856,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-06T02:01:54.000000Z,-47.905009,-22.240732,1707184914,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-06T07:02:01.000000Z,-47.916983,-22.239917,1707202921,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-06T12:00:38.000000Z,-47.91841,-22.249208,1707220838,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-06T17:01:32.000000Z,-47.91842,-22.24924,1707238892,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-06T22:00:51.000000Z,-47.917562,-22.24791,1707256851,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-07T03:00:55.000000Z,-47.939749,-22.249079,1707274855,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-07T08:01:03.000000Z,-47.915567,-22.24747,1707292863,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-07T13:00:38.000000Z,-47.91797,-22.249487,1707310838,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-07T18:00:50.000000Z,-47.917948,-22.249337,1707328850,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-07T23:00:50.000000Z,-47.91782,-22.249455,1707346850,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-08T04:01:01.000000Z,-47.912959,-22.241675999999998,1707364861,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-08T09:01:31.000000Z,-47.878305,-22.234746,1707382891,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-08T14:01:08.000000Z,-47.87528,-22.237718,1707400868,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-08T19:01:31.000000Z,-47.875623,-22.238544,1707418891,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-09T00:01:10.000000Z,-47.88838,-22.242352,1707436870,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-09T05:01:26.000000Z,-47.872168,-22.248253,1707454886,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-09T10:00:52.000000Z,-47.873381,-22.245925,1707472852,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-09T15:00:38.000000Z,-47.872104,-22.245324,1707490838,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-09T20:00:38.000000Z,-47.87205,-22.245389,1707508838,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-10T01:02:07.000000Z,-47.900394,-22.264705,1707526927,QFP [HDOP] [vertical],1.1,753,1.1,704870A
2024-02-10T06:02:02.000000Z,-47.903121,-22.251772,1707544922,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-10T11:01:24.000000Z,-47.883638,-22.234595,1707562884,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-10T16:00:36.000000Z,-47.883638,-22.234553,1707580836,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-10T21:01:55.000000Z,-47.883562,-22.234542,1707598915,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-11T02:01:14.000000Z,-47.887693,-22.251526,1707616874,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-11T07:00:56.000000Z,-47.878134,-22.248006,1707634856,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-11T12:02:05.000000Z,-47.896459,-22.226018,1707652925,QFP [HDOP] [vertical],1.4,747,1.4,704870A
2024-02-11T17:01:26.000000Z,-47.896491,-22.226087,1707670886,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-11T22:00:44.000000Z,-47.894731,-22.226087,1707688844,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-12T03:01:26.000000Z,-47.912756,-22.261224,1707706886,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-12T08:00:51.000000Z,-47.918592,-22.244326,1707724851,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-12T13:01:24.000000Z,-47.917991,-22.249476,1707742884,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-12T18:00:39.000000Z,-47.917905,-22.249487,1707760839,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-12T23:02:06.000000Z,-47.930146,-22.253268,1707778926,QFP [HDOP] [vertical],1,775,1,704870A
2024-02-13T04:00:18.000000Z,-47.928718,-22.263975,1707796818,QFP [HDOP] [vertical],0.8,772,0.8,704870A
2024-02-13T09:00:56.000000Z,-47.913056,-22.247652,1707814856,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-13T14:00:51.000000Z,-47.915588,-22.247449,1707832851,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-13T19:00:39.000000Z,-47.914526,-22.246333,1707850839,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-14T00:01:08.000000Z,-47.909827,-22.246193,1707868868,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-14T05:01:17.000000Z,-47.874261,-22.248908,1707886877,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-14T10:01:07.000000Z,-47.88971,-22.235454,1707904867,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-14T15:00:37.000000Z,-47.885751,-22.235561,1707922837,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-14T20:00:51.000000Z,-47.885043,-22.236323,1707940851,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-15T01:01:03.000000Z,-47.876524,-22.246955,1707958863,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-15T06:00:59.000000Z,-47.874089,-22.213706,1707976859,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-15T11:01:00.000000Z,-47.868338,-22.219457,1707994860,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-15T16:02:01.000000Z,-47.868317,-22.219393,1708012921,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-15T21:02:08.000000Z,-47.868726,-22.21172,1708030928,QFP [HDOP] [vertical],25.5,5,25.5,704870A
2024-02-16T02:00:56.000000Z,-47.865527,-22.228577,1708048856,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-16T07:01:36.000000Z,-47.897467,-22.22407,1708066896,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-16T12:00:55.000000Z,-47.896062,-22.243683,1708084855,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-16T17:00:37.000000Z,-47.895772,-22.243618,1708102837,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-16T22:01:28.000000Z,-47.902134,-22.252008,1708120888,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-17T03:02:06.000000Z,-47.929261,-22.256563,1708138926,QFP [HDOP] [vertical],3.3,795,3.3,704870A
2024-02-17T08:01:42.000000Z,-47.912852,-22.242728,1708156902,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-17T13:01:13.000000Z,-47.917948,-22.249487,1708174873,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-17T18:01:24.000000Z,-47.917873,-22.248961,1708192884,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-17T23:00:56.000000Z,-47.913796,-22.250603,1708210856,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-18T04:01:25.000000Z,-47.882801,-22.25085,1708228885,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-18T09:01:31.000000Z,-47.894291,-22.23245,1708246891,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-18T14:00:38.000000Z,-47.885258,-22.235025,1708264838,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-18T19:00:39.000000Z,-47.885258,-22.235196,1708282839,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-19T00:00:40.000000Z,-47.883809,-22.25144,1708300840,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-19T05:01:08.000000Z,-47.928087,-22.26248,1708318868,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-19T10:01:11.000000Z,-47.92004,-22.248521,1708336871,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-19T20:01:07.000000Z,-47.920427,-22.24894,1708372867,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-20T01:01:34.000000Z,-47.892886,-22.248747,1708390894,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-20T06:01:40.000000Z,-47.86718,-22.21098,1708408900,QFP [HDOP] [vertical],0.9,751,0.9,704870A
2024-02-20T11:01:18.000000Z,-47.868349,-22.219403,1708426878,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-20T16:00:40.000000Z,-47.868317,-22.219403,1708444840,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-20T21:00:51.000000Z,-47.867952,-22.215616,1708462851,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
2024-02-21T02:01:20.000000Z,-47.859734,-22.229832,1708480880,Succeeded [NA-HDOP] [NA-vertical],100,0,Inf,704870A
